id,date,city_st,location,size,size_str,urls,collection
,2020-05-31,"Pitman, NJ",", Pitman, NJ",,,['https://www.nj.com/mercer/2020/05/no-justice-no-peace-protests-continue-across-nj-after-george-floyds-death.html'],CCC
,2020-05-31,"Plainview, NY","South Oyster Bay Road, Plainview, NY",200.0,hundreds,['http://longisland.news12.com/story/42193106/hundreds-take-to-li-streets-to-peacefully-protest-following-death-of-george-floyd'],CCC
,2020-05-31,"Port Orange, FL",", Port Orange, FL",,,"['https://www.news-journalonline.com/news/20200531/hundreds-gather-in-port-orange-daytona-to-protest-death-of-george-floyd-in-minneapolis', 'https://www.clickorlando.com/news/local/2020/05/31/protestors-force-shut-down-of-state-road-408-troopers-say/']",CCC
,2020-05-31,"Port Townsend, WA",", Port Townsend, WA",,,['https://www.peninsuladailynews.com/news/protestings-racism-port-townsend-port-angeles-rally/'],CCC
,2020-05-31,"Portland, ME","outside city hall, Portland, ME",1000.0,like 1000,"['https://twitter.com/BlairWGME/status/1267162177892425736', 'https://nam10.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3D8WFqP_Yb3yI&data=02%7C01%7Cjeremy.pressman%40uconn.edu%7C72d401ea83244f57f68908d806c5e139%7C17f1a87e2a254eaab9df9d439034b080%7C0%7C0%7C637266794263864211&sdata=3SWTD4HQqhZPaH%2FQvREMKxQ1f1%2FJEOjoWl2wYr%2Fq8og%3D&reserved=0']",CCC
,2020-05-31,"Portland, OR","Justice Center, Portland, OR",,,['https://youtu.be/mcIeNUsyn3o'],CCC
,2020-05-31,"Portsmouth, OH",", Portsmouth, OH",,,['https://www.portsmouth-dailytimes.com/news/49639/peace-prevails-at-portsmouth-protest'],CCC
,2020-05-31,"Potsdam, NY","Potsdam Post Office, Potsdam, NY",100.0,100,['https://www.nny360.com/news/stlawrencecounty/daily-rallies-for-black-lives-matter-to-continue-in-potsdam/article_cfcafd28-9c53-58cf-b98b-44a77c226228.html'],CCC
,2020-05-31,"Pottstown, PA",", Pottstown, PA",,,['https://www.pottsmerc.com/news/peaceful-protest-joined-by-pottstown-police/article_7fcd88de-a41f-11ea-bc01-7ff517f08859.html'],CCC
,2020-05-31,"Pottsville, PA",", Pottsville, PA",,,['https://coalregioncanary.com/2020/05/31/freedom-to-breathe-george-floyd-protest-in-pottsville-stays-civil/'],CCC
,2020-05-31,"Poughkeepsie, NY",", Poughkeepsie, NY",,,['https://twitter.com/GeoffWilson_/status/1267277158080221184'],CCC
,2020-05-31,"Poway, CA",", Poway, CA",200.0,hundreds,"['https://www.10news.com/news/local-news/north-county-news/demonstrators-gather-in-poway-to-protest-police-brutality', 'https://www.kpbs.org/news/2020/jun/28/la-mesa-protest-riots-fires-police-george-floyd/']",CCC
,2020-05-31,"Prineville, OR",", Prineville, OR",100.0,about a hundred,"['https://twitter.com/shawnlevy/status/1267632966936608770', 'https://pamplinmedia.com/ceo/162-news/468753-379494-protest-peaceful-but-heated']",CCC
,2020-05-31,"Provincetown, MA","Harbor Hotel to MacMillan Pier, Provincetown, MA",100.0,at least 100,['https://www.capecodtimes.com/photogallery/CC/20200601/NEWS/601009997/PH/1'],CCC
,2020-05-31,"Pullman, WA",", Pullman, WA",,,"['https://twitter.com/roszaroses/status/1268450175741132802', 'https://dailyevergreen.com/80125/news/i-shouldnt-have-to-put-it-on-a-sign-for-people-to-know-that-im-worthy-of-life/']",CCC
,2020-05-31,"Quincy, IL",", Quincy, IL",,,['https://wgem.com/2020/05/31/quincy-protesters-hold-george-floyd-memorial-march//'],CCC
,2020-05-31,"Rahway, NJ","City Hall, Rahway, NJ",,,['http://newjersey.news12.com/story/42193141/we-just-want-unity-rahway-community-holds-rally-at-city-hall-to-protest-george-floyds-death'],CCC
,2020-05-31,"Raleigh, NC","downtown, Raleigh, NC",,,"['https://www.wral.com/raleigh-police-fire-tear-gas-again-on-second-day-of-downtown-protests/19123254/', 'https://www.newsobserver.com/news/local/article243114301.html']",CCC
,2020-05-31,"Rancho Palos Verdes, CA","Trump National Golf Club, Rancho Palos Verdes, CA",100.0,more than 100,['https://www.dailybreeze.com/2020/05/31/100-protesters-at-trump-national-golf-course-urge-justice-for-george-floyd/'],CCC
,2020-05-31,"Reading, PA",", Reading, PA",,,"['https://www.wfmz.com/news/area/berks/reading-protesters-keep-peace-in-george-floyd-protest/article_8003c3b2-a416-11ea-9f22-cb2e455e58f5.html', 'https://twitter.com/Rinaaaa_94/status/1267155998671810561']",CCC
,2020-05-31,"Redmond, OR",", Redmond, OR",,,['https://www.bendsource.com/bend/the-peaceful-protests-of-central-oregon/Content?oid=12601664'],CCC
,2020-05-31,"Reno, NV ","march , Reno, NV ",1000.0,more than 1000,['https://www.kunr.org/post/how-peaceful-protest-reno-turned-chaos#stream/0'],CCC
,2020-05-31,"Reno, NV ","City hall, Reno, NV ",,,['https://www.kunr.org/post/how-peaceful-protest-reno-turned-chaos#stream/0'],CCC
,2020-05-31,"Renssleaer, NY",", Renssleaer, NY",,,['https://www.timesunion.com/news/article/Peaceful-protest-at-Schenectady-police-15306630.php'],CCC
,2020-05-31,"Richmond, IN",", Richmond, IN",,,"['https://www.pal-item.com/story/news/local/2020/05/31/be-chill-hundreds-richmond-put-peaceful-protest-police-violence/5302936002/', 'https://twitter.com/blackdog_prints/status/1267228858232651776', 'https://twitter.com/BurdChaz/status/1267222973242650624']",CCC
,2020-05-31,"Richmond, VA","Brown's Island, Richmond, VA",200.0,hundreds,"['https://twitter.com/AustinKellerman/status/1267156710944374789', 'https://twitter.com/afreesociety/status/1267288698942623744', 'https://twitter.com/__MarkRobinson/status/1267253574892949504']",CCC
,2020-05-31,"Richmond, VA","Jeb Stuart statue, Richmond, VA",,,['https://twitter.com/MadelineProbz/status/1267161921058373636'],CCC
,2020-05-31,"Ridgefield, CT","Main Street, Ridgefield, CT",61.25,estimated at 50 to 75,['https://www.theridgefieldpress.com/news/article/Ridgefield-march-supports-nation-s-black-15309298.php'],CCC
,2020-05-31,"Riverhead, NY",", Riverhead, NY",,,['https://riverheadlocal.com/2020/05/31/a-call-for-justice-two-peaceful-protests-in-riverhead-respond-to-death-of-george-floyd/'],CCC
,2020-05-31,"Rockingham, NC",", Rockingham, NC",,,['https://www.yourdailyjournal.com/news/94598/local-protesters-show-support-for-national-movement'],CCC
,2020-05-31,"Rockwall, TX",", Rockwall, TX",,,['https://therockwalltimes.com/news/2020/05/31/rockwall-rowlett-police-chiefs-facilitate-peaceful-protest-across-sh-66-bridge/'],CCC
,2020-05-31,"Rocky Mount, NC",", Rocky Mount, NC",,,['https://www.wral.com/protesters-gather-at-confederate-monument-in-rocky-mount/19123170/'],CCC
,2020-05-31,"Roseburg, OR",", Roseburg, OR",,,['https://nbc16.com/news/local/peaceful-protest-held-in-roseburg-to-support-racial-justice-over-weekend-06-01-2020'],CCC
,2020-05-31,"Russellville, AR",", Russellville, AR",,,['https://www.fox16.com/news/local-news/protesters-gather-outside-russellville-courthouse/'],CCC
,2020-05-31,"Rutland , VT",", Rutland , VT",300.0,several hundred,['https://vtdigger.org/2020/06/05/live-updates-racial-justice-protests-in-vermont/'],CCC
,2020-05-31,"Sacramento, CA",", Sacramento, CA",,,"['https://www.capradio.org/articles/2020/05/31/protests-against-police-violence-continue-in-sacramento-sunday-as-mayor-announces-no-curfew/', 'https://twitter.com/AustinKellerman/status/1267272046955945984', 'https://twitter.com/maeeza/status/1267215607889461249']",CCC
,2020-05-31,"Sacramento, CA",", Sacramento, CA",,,['https://www.capradio.org/articles/2020/05/31/protests-against-police-violence-continue-in-sacramento-sunday-as-mayor-announces-no-curfew/'],CCC
,2020-05-31,"Salina, KS",", Salina, KS",,,['https://www.ksal.com/video-hundreds-in-salina-peacefully-protest/'],CCC
,2020-05-31,"Salisbury, CT","green, Salisbury, CT",250.0,estimated 250,['https://tricornernews.com/salisbury/protests-against-police-injustice-held-salisbury'],CCC
,2020-05-31,"San Angelo, TX","from The Bosque on the Concho along Irving Street to City Hall, San Angelo, TX",300.0,approximately 300,"['https://twitter.com/ChrisRamirezWx/status/1267274569984991237', 'https://www.conchovalleyhomepage.com/news/gallery-black-lives-matter-march-carried-out-in-san-angelo/']",CCC
,2020-05-31,"San Diego, CA","Interstate 5, San Diego, CA",300.0,several hundred,['https://www.cbs8.com/article/news/local/san-diego-protest-east-village-chicano-park-freeway/509-48731306-aca4-4fd5-9446-ea2d2cada1dc'],CCC
,2020-05-31,"San Diego, CA","Downtown; 300 Broadway, San Diego, CA",145.0,100-200,"['https://twitter.com/SanDiegoPD/status/1267389914804617216?', 'https://www.cbs8.com/article/news/local/san-diego-protest-east-village-chicano-park-freeway/509-48731306-aca4-4fd5-9446-ea2d2cada1dc', 'https://www.kpbs.org/news/2020/jun/28/la-mesa-protest-riots-fires-police-george-floyd/']",CCC
,2020-05-31,"San Francisco , CA","City Hall, San Francisco , CA",,,"['https://www.santacruzsentinel.com/2020/06/02/newsom-empathizes-with-protesters-as-trump-threatens-military-intervention/', 'https://sfist.com/2020/05/30/hundreds-rally-at-un-plaza-to-stand-against-police-brutality-protesters-continue-crisscrossing-san-francisco/']",CCC
,2020-05-31,"Sanford, NC",", Sanford, NC",,,['https://rantnc.com/2020/05/31/depot-park-protest-peaceful-lasts-about-an-hour/'],CCC
,2020-05-31,"Santa Ana, CA","Old Orange County Courthouse, Santa Ana, CA",100.0,about 100,['https://www.ocregister.com/2020/05/31/hundreds-protest-george-floyds-death-ahead-of-evening-curfew-in-santa-ana/'],CCC
,2020-05-31,"Santa Barbara, CA","Courthouse, Santa Barbara, CA",3000.0,over 3000,['https://www.independent.com/2020/06/01/thousands-at-santa-barbara-courthouse-protest-the-murder-of-george-floyd/'],CCC
,2020-05-31,"Santa Cruz, CA ",", Santa Cruz, CA ",,,['https://kion546.com/news/2020/05/29/santa-cruz-police-responds-to-arrest-of-minneapolis-police-officer-and-plans-for-peaceful-protest-this-weekend/'],CCC
,2020-05-31,"Santa Cruz, CA","Pacific Avenue, Santa Cruz, CA",,,['https://kion546.com/news/2020/05/29/santa-cruz-police-responds-to-arrest-of-minneapolis-police-officer-and-plans-for-peaceful-protest-this-weekend/'],CCC
,2020-05-31,"Santa Monica, CA","Ocean Avenue, Santa Monica, CA",200.0,hundreds; 200 or so,"['https://www.reuters.com/article/us-minneapolis-police-protests-idUSKBN2370HH', 'https://knx1070.radio.com/articles/more-protests-planned-across-socal', 'https://twitter.com/bri_sacks/status/1267183823843819521']",CCC
,2020-05-31,"Santa Monica, CA","on Colorado Boulevard, Santa Monica, CA",545.0,500 to 600,['https://knx1070.radio.com/articles/more-protests-planned-across-socal'],CCC
,2020-05-31,"Santa Rosa, CA",", Santa Rosa, CA",,,['https://www.kqed.org/news/11822946/in-santa-rosa-a-week-of-tear-gas-rubber-bullets-and-over-150-arrests'],CCC
,2020-05-31,"Santee, CA",", Santee, CA",,,['https://www.sandiegouniontribune.com/news/courts/story/2020-06-02/downtown-san-diego-site-of-peaceful-march-marking-fifth-day-of-protests-in-the-region'],CCC
,2020-05-31,"Sarasota, FL","Payne Park; East Ave; City Hall, Sarasota, FL",200.0,about 200,['https://www.heraldtribune.com/news/20200601/hundreds-responded-to-teensrsquo-call-for-sarasota-black-lives-matter-march'],CCC
,2020-05-31,"Sarasota, FL",", Sarasota, FL",,,['https://twitter.com/ReadCarlos/status/1267252019603144710'],CCC
,2020-05-31,"Savannah, GA",", Savannah, GA",,,"['https://www.savannahnow.com/news/20200606/savannah-protest-follows-tradition-of-rejecting-violence', 'https://twitter.com/CodyThomasWTGS/status/1267165255857250304']",CCC
,2020-05-31,"Schenectady, NY","Police Headquarters, Schenectady, NY",200.0,at least a couple hundred,"['https://twitter.com/ReedGazette/status/1267193964475678722', 'https://www.timesunion.com/news/article/Peaceful-protest-at-Schenectady-police-15306630.php']",CCC
,2020-05-31,"Scituate, MA","Greenbush Rotary, Scituate, MA",50.0,about 50,['https://www.patriotledger.com/news/20200531/dozens-in-scituate-peacefully-protest-death-of-george-floyd'],CCC
,2020-05-31,"Scottsbluff, NE",", Scottsbluff, NE",24.0,dozens,['https://www.starherald.com/news/local_news/watch-now-peaceful-demonstration-draws-dozens-in-scottsbluff/article_832b0bfa-790f-5d43-b811-457652019f99.html'],CCC
,2020-05-31,"Seaford, DE","Soroptimist Park, Seaford, DE",300.0,several hundred,"['https://www.delmarvanow.com/story/news/local/delaware/2020/06/04/rehoboth-delaware-expects-protest-george-floyd-death-june-5/3135813001/', 'http://starpublications.online/peaceful-protest-for-floyd-held-on-sunday-in-seaford/']",CCC
,2020-05-31,"Seattle, WA","various; Capitol Hill, Seattle, WA",2000.0,thousands,['https://www.capitolhillseattle.com/2020/05/thousands-march-across-capitol-hill-blocked-from-downtown-in-third-night-of-seattle-protests/'],CCC
,2020-05-31,"Selinsgrove, PA","The Selinsgrove Inn, Selinsgrove, PA",300.0,more than 300,"['https://twitter.com/slauver/status/1267273463410184193', 'https://www.dailyitem.com/news/peaceful-protests-vigils-in-milton-selinsgrove/article_7897c0d2-a3ef-11ea-bd5b-f70272380ed9.html']",CCC
,2020-05-31,"Selma, NC",", Selma, NC",,,['https://twitter.com/GGsLMao/status/1267529467037134850'],CCC
,2020-05-31,"Sharon, MA","Post Office Square, Sharon, MA",,,['Facebook'],CCC
,2020-05-31,"Sharon, PA","in front of the Sharon Municipal Building, Sharon, PA",,,['https://www.wkbn.com/news/local-news/people-gather-in-downtown-sharon-protesting-racial-injustice-and-police-brutality/?utm_source=dlvr.it&utm_medium=twitter'],CCC
,2020-05-31,"Shelton, CT","Huntington Green, Shelton, CT",120.0,more than 120,"['https://www.sheltonherald.com/news/article/Protesters-shine-light-on-racism-police-15308993.php', 'https://www.facebook.com/cityofsheltonwa/posts/1471305736374862', 'https://twitter.com/thefool_wa/status/1267208871182909441?s=20']",CCC
,2020-05-31,"Sherman, TX",", Sherman, TX",,,['http://www.kten.com/story/42201668/protestors-and-police-work-together-to-have-a-peaceful-protest'],CCC
,2020-05-31,"Shreveport, LA","at the Greyhound bus station, Shreveport, LA",,,"['https://www.ksla.com/2020/05/31/peaceful-protest-shreveport/', 'https://twitter.com/IAMJADEJACKSON/status/1267206330101698561']",CCC
,2020-05-31,"Sidney, OH",", Sidney, OH",,,['https://www.sidneydailynews.com/news/178741/protesters-keep-it-peaceful'],CCC
,2020-05-31,"Sioux Falls, SD","mall, Sioux Falls, SD",2000.0,thousands,"['https://twitter.com/AustinKellerman/status/1267220697450975232', 'https://www.dakotanewsnow.com/content/news/Mayor-TenHaken-issues-State-of-Emergency-after-possible-tear-gas-deployed-at-Empire-Mall-570912351.html', 'https://twitter.com/johngaskins981/status/1267426955663683584']",CCC
,2020-05-31,"Skowhegan, ME","Skowhegan Federated Church , Skowhegan, ME",35.0,more than 35,['https://www.centralmaine.com/2020/05/31/protesters-in-skowhegan-respond-to-suspects-death-in-minneapolis/?rel=related&rel=related'],CCC
,2020-05-31,"Southwick, MA",", Southwick, MA",,,"['https://www.wwlp.com/news/local-news/hampden-county/southwick-protestors-call-for-justice-over-death-of-george-floyd//', 'https://twitter.com/kpugliesemedia/status/1267263839105622017']",CCC
,2020-05-31,"Spokane , WA ","Big Red Wagon , Spokane , WA ",,,['https://www.kxly.com/black-lives-matter-peaceful-protest-to-take-place-in-downtown-spokane-this-weekend/'],CCC
,2020-05-31,"Springfield, MO","Battlefield Road, Springfield, MO",200.0,hundreds,['https://www.news-leader.com/story/news/local/ozarks/2020/06/01/springfield-mo-protest-george-floyd/5300480002/'],CCC
,2020-05-31,"Springfield, OH",", Springfield, OH",,,['https://www.springfieldnewssun.com/news/local/hundreds-gather-protest-springfield-with-chants-march/616ek65b63nb9HI9ANE4gN/'],CCC
,2020-05-31,"St. George, UT",", St. George, UT",,,['https://www.abc4.com/news/southern-utah/southern-utah-chapter-of-black-lives-matter-peacefully-protests-in-st-george/'],CCC
,2020-05-31,"St. Joseph, MO",", St. Joseph, MO",,,['https://www.newspressnow.com/news/local_news/locals-bring-protest-message-to-police-hq/article_22eda65e-a144-11ea-9cd3-cf0af55f1962.html'],CCC
,2020-05-31,"St. Matthews , KY",", St. Matthews , KY",,,['https://www.cincinnati.com/story/news/politics/metro-government/2020/05/28/breonna-taylor-shooting-what-know-louisville-protest/5280762002/'],CCC
,2020-05-31,"St. Paul, MN","Capitol to I-94, St. Paul, MN",2000.0,thousands,"['https://www.reuters.com/article/us-minneapolis-police-protests-idUSKBN2370HH', 'https://www.twincities.com/2020/05/31/george-floyd-st-paul-closes-roads-around-capitol-downtown-bridges-as-protest-is-underway/']",CCC
,2020-05-31,"Stafford, VA",", Stafford, VA",,,['https://wjla.com/news/local/stafford-sheriff-thanks-protesters-george-floyd'],CCC
,2020-05-31,"Stamford, CT",", Stamford, CT",2000.0,thousands,['https://twitter.com/MBlumenthalCT/status/1267175696926945282'],CCC
,2020-05-31,"Stanwood, WA",", Stanwood, WA",,,['https://www.heraldnet.com/news/protesters-turn-out-in-monroe-lake-stevens-event-planned/'],CCC
,2020-05-31,"State College, PA","by the Allen Street gates, State College, PA",200.0,hundreds,"['https://www.centredaily.com/news/local/community/state-college/article243165256.html https://www.abc27.com/news/local/hundreds-gathered-to-protest-in-state-college/', 'https://www.wkbn.com/news/hundreds-gather-in-state-college-to-protest-george-floyds-death/?utm_source=dlvr.it&utm_medium=twitter']",CCC
,2020-05-31,"Statesboro, GA","Georgia Southern University, Statesboro, GA",,,"['http://www.thegeorgeanne.com/news/article_dcc5f3aa-a34d-11ea-b5e9-ebc90acda2cf.html', 'https://www.statesboroherald.com/local/statesboro-joins-protests-peacefully/']",CCC
,2020-05-31,"Statesville, NC",", Statesville, NC",,,['https://www.mooresvilletribune.com/news/peaceful-protest-in-downtown-statesville/video_df23571f-19dc-57df-96ef-df83e667a0b2.html'],CCC
,2020-05-31,"Stevens Point, WI",", Stevens Point, WI",,,['https://www.stevenspointjournal.com/story/news/2020/06/01/black-lives-matter-protesters-took-streets-stevens-point-demonstrators-marched-down-middle-division/5300932002/'],CCC
,2020-05-31,"Stockton, TX","Zero Stone Park, Stockton, TX",,,['https://twitter.com/annehelen/status/1268569420588183552'],CCC
,2020-05-31,"Stuart, FL","Roosevelt Bridge, Stuart, FL",,,['https://www.wptv.com/news/region-martin-county/stuart/roosevelt-bridge-protest'],CCC
,2020-05-31,"Summerville, SC",", Summerville, SC",,,['https://twitter.com/AustinKellerman/status/1267179795617644546'],CCC
,2020-05-31,"Syracuse, NY",", Syracuse, NY",,,['https://twitter.com/AdrienneSmithTV/status/1267152834455314433'],CCC
,2020-05-31,"Talladega, AL",", Talladega, AL",,,['https://www.annistonstar.com/the_daily_home/more-than-50-march-in-talladega-to-peacefully-protest-death-of-george-floyd-with-photo/article_ee57ec2c-a393-11ea-a93e-2ff7a8b8d00a.html'],CCC
,2020-05-31,"Tallahasee, FL","Florida State Capitol, Tallahasee, FL",50.0,about 50,['https://www.wctv.tv/content/news/Protestors-begin-their-march-on-North-Monroe-Street--570905271.html'],CCC
,2020-05-31,"Thomasville, GA",", Thomasville, GA",,,['https://www.timesenterprise.com/news/ga_fl_news/peaceful-protest-draws-dozens-of-marchers/article_26e629e8-a388-11ea-88e3-570475ff9b59.html'],CCC
,2020-05-31,"Tiffin, OH",", Tiffin, OH",,,['https://go.tiffinohio.net/2020/05/photos-peaceful-protest-in-downtown-tiffin-amid-national-outcry-after-george-floyds-death/'],CCC
,2020-05-31,"Torrance, CA",", Torrance, CA",100.0,about 100,"['https://www.dailybreeze.com/2020/05/31/after-torrance-declares-curfew-100-protest-death-of-george-floyd-at-city-hall/', 'https://twitter.com/NickGreen007/status/1267186019666817024?', 'https://knx1070.radio.com/articles/more-protests-planned-across-socal']",CCC
,2020-05-31,"Tracy, CA",", Tracy, CA",,,['https://www.abc10.com/article/news/local/tracy-protesters-prayer-police/103-95565870-9a5a-4215-b680-be3217f09a75'],CCC
,2020-05-31,"Trenton, NJ","outside police department, Trenton, NJ",1000.0,at least 1000,"['https://twitter.com/brezanayunique/status/1267211844848140290', 'https://www.nj.com/mercer/2020/05/hours-after-trenton-cops-kneel-in-solidarity-with-protestors-a-police-car-is-set-ablaze.html', 'https://www.nj.com/mercer/2020/05/no-justice-no-peace-protests-continue-across-nj-after-george-floyds-death.html']",CCC
,2020-05-31,"Tulsa, OK","on Brookside, Tulsa, OK",200.0,hundreds ,"['https://ktul.com/news/local/tulsans-react-to-marches-protests-through-downtown', 'https://ktul.com/news/local/black-lives-matter-holds-rally-in-greenwood-district', 'https://www.tulsaworld.com/news/local/protest-updates-police-deploy-tear-gas-pepper-balls-for-2nd-time-as-protesters-continue-marching/article_d5214b8b-5361-592a-b9be-17c3cfbfe87d.html']",CCC
,2020-05-31,"Tuscaloosa, AL",", Tuscaloosa, AL",1010.0,hundreds if not thousands,"['https://www.wbrc.com/2020/05/31/hundreds-gather-prayer-peaceful-protest-tuscaloosa/', 'https://twitter.com/JB_Morton/status/1267223234396782594']",CCC
,2020-05-31,"Ukiah, CA",", Ukiah, CA",,,['https://www.ukiahdailyjournal.com/2020/06/01/more-than-200-protest-at-mendocino-county-courthouse/'],CCC
,2020-05-31,"Uniontown, PA",", Uniontown, PA",,,['https://twitter.com/lara_putnam/status/1267512548091404288'],CCC
,2020-05-31,"Upper Darby, PA",", Upper Darby, PA",,,['https://www.delcotimes.com/news/photos-peaceful-protest-along-lansdowne-ave-in-upper-darby/article_d6159bb0-a36a-11ea-a023-9b2159dcaee9.htmll'],CCC
,2020-05-31,"Utica, NY","Kemble Park to Oneida Square, Utica, NY",,,"['https://www.cnyhomepage.com/news/utica-protest-is-peaceful-large-crowd/', 'https://twitter.com/OD_ACooper/status/1267218652820094982']",CCC
,2020-05-31,"Vail, CO","Covered Bridge, Vail, CO",50.0,around 50,['https://www.vaildaily.com/news/peaceful-protest-in-support-of-black-lives-matter-planned-tonight-in-vail/'],CCC
,2020-05-31,"Valdez, AK",", Valdez, AK",,,['https://twitter.com/alexisreporter/status/1267164961962254337'],CCC
,2020-05-31,"Vero Beach, FL",", Vero Beach, FL",,,['https://www.tcpalm.com/story/news/local/2020/06/01/treasure-coast-square-mall-magnet-protesters-monday-afternoon/5310560002/'],CCC
,2020-05-31,"Viera, FL","Moore Justice Center, Viera, FL",,,['https://www.floridatoday.com/story/news/local/2020/05/31/george-floyd-demonstrators-peacefully-kneel-outside-moore-justice-center-viera/5293833002/'],CCC
,2020-05-31,"Virginia, MN",", Virginia, MN",,,['https://kbjr6.com/2020/05/31/virginia-citizens-stress-equality-de-escalation-of-violence-in-peaceful-protest/'],CCC
,2020-05-31,"Virginia Beach, VA","between 2nd & 3rd street on Atlantic Ave at the Oceanfront, Virginia Beach, VA",200.0,roughly 200,"['https://twitter.com/BrettHNews/status/1267314804949168129', 'https://www.pilotonline.com/news/crime/vp-nw-oceanfront-protest-followup-20200606-r4jum74obnepth22b65lljsltu-story.html', 'https://twitter.com/BrettHNews/status/1267244171468800001']",CCC
,2020-05-31,"Waco, TX",", Waco, TX",,,"['https://twitter.com/annehelen/status/1267862928876646400', 'https://www.kwtx.com/content/news/Waco--Local-official-encouraged-by-peaceful-weekend-protest-570939071.html']",CCC
,2020-05-31,"Wadesboro, NC",", Wadesboro, NC",200.0,around 200,['https://ansonrecord.com/news/10089/marchers-protest-peacefully'],CCC
,2020-05-31,"Walla Walla, WA",", Walla Walla, WA",,,['https://www.union-bulletin.com/news/peaceful-downtown-rally-sunday/collection_04c6cc1f-5e7c-5037-a0ed-c09ddb8535f2.html'],CCC
,2020-05-31,"Waltham, MA","common, Waltham, MA",20.0,about 20,['https://patch.com/massachusetts/waltham/waltham-residents-hold-silent-black-lives-matter-protest'],CCC
,2020-05-31,"Warner Robins, GA",", Warner Robins, GA",,,['https://41nbc.com/2020/05/31/i-love-you-mayor-toms-joins-protesters-in-the-fight-for-change/'],CCC
,2020-05-31,"Warrenton, VA",", Warrenton, VA",,,['https://www.fauquier.com/news/250-demonstrators-hold-peaceful-protest-in-courthouse-square/article_ac8a5682-a383-11ea-80fa-9b48f9ecb255.html'],CCC
,2020-05-31,"Washington, DC","outside White House, Washington, DC",200.0,hundreds,"['https://www.nytimes.com/2020/05/31/us/politics/washington-dc-george-floyd-protests.html', 'https://twitter.com/AdamParkhomenko/status/1267210834238988289']",CCC
,2020-05-31,"Washington, DC","near the National Museum of African American History and Culture, Washington, DC",100.0,a hundred or so,['https://twitter.com/ZivGuy/status/1267207884179374083'],CCC
,2020-05-31,"Washington, DC","at Lincoln Memorial, Washington, DC",,,"['https://twitter.com/vpickering/status/1267276907009191936', 'https://www.capitalgazette.com/news/nation-world/ct-nw-antifa-trump-george-floyd-fallout-little-evidence-20200606-yxlj4l3chzedzot45m6npkvdve-story.html']",CCC
,2020-05-31,"Washington, PA",", Washington, PA",,,['https://pittsburgh.cbslocal.com/2020/05/31/protesters-gather-at-washington-county-courthouse/'],CCC
,2020-05-31,"Waterbury, CT","at city hall; I-84, Waterbury, CT",,,"['https://www.nbcconnecticut.com/news/local/rallies-across-conn-push-for-change-call-for-justice-in-support-of-george-floyd/2279961/', 'https://www.wtnh.com/news/connecticut/new-haven/protesters-shut-down-interstate-84-in-waterbury/']",CCC
,2020-05-31,"Waterbury, CT","The Waterbury Green , Waterbury, CT",,,"['https://www.wtnh.com/news/connecticut/new-haven/waterbury-reaction-to-officer-involved-killing-in-minneapolis-pastors-podcast-and-planned-protest/', 'https://www.ctpost.com/local/article/Protesters-stand-in-solidarity-as-CT-15312270.php']",CCC
,2020-05-31,"Watertown, NY",", Watertown, NY",,,['https://www.wwnytv.com/2020/05/31/peaceful-protests-continue-watertown/'],CCC
,2020-05-31,"Watsonville, CA",", Watsonville, CA",,,['https://pajaronian.com/locals-join-nation-in-protests-following-death-of-george-floyd/'],CCC
,2020-05-31,"Wellfleet, MA","Lawrence Road, Wellfleet, MA",100.0,about 100,['https://www.capecodtimes.com/news/20200531/cape-joins-in-nationwide-protests-over-george-floyds-death'],CCC
,2020-05-31,"West Palm Beach, FL",", West Palm Beach, FL",,,"['https://twitter.com/allymainesnose/status/1267224958255628288', 'https://www.wptv.com/news/region-c-palm-beach-county/west-palm-beach/i-95-rosemary-square-protests']",CCC
,2020-05-31,"Wheeling, WV",", Wheeling, WV",,,"['https://www.wtrf.com/top-stories/no-justice-no-peace-peaceful-but-powerful-protest-held-in-wheeling/', 'https://wtov9.com/news/local/wheeling-george-floyd-protest']",CCC
,2020-05-31,"Whittier, CA",", Whittier, CA",,,['https://www.whittierdailynews.com/2020/05/31/protesters-gather-in-whittier-in-response-to-george-floyd-killing/'],CCC
,2020-05-31,"Wilkes-Barre, FL","Kirby Park to Town Square, Wilkes-Barre, FL",,,['https://www.pahomepage.com/top-news/black-lives-matter-march-held-in-wilkes-barre/?utm_medium=social&utm_source=twitter_wbrewyou'],CCC
,2020-05-31,"Williamsburg, VA","in front of the Williamsburg-James City County courthouse, Williamsburg, VA",200.0,hundreds,['https://wydaily.com/local-news/2020/05/31/in-photos-williamsburg-protest-in-front-of-the-williamsburg-james-city-county-courthouse/'],CCC
,2020-05-31,"Williamsburg, VA","intersection of Richmond Road and Ironbound Road, Williamsburg, VA",50.0,approx 50,['https://www.dailypress.com/virginiagazette/va-vg-blm-protestors-0603-20200602-o3didokuljge5jfnwkhc5sefqm-story.html?'],CCC
,2020-05-31,"Williamson, WV","Vinson Street to Mingo County Courthouse, Williamson, WV",70.0,around 70,['https://www.williamsondailynews.com/news/protesters-rally-march-alongside-police-in-williamson/article_9791eb28-9651-5b12-a98a-c7622c5d69e8.html'],CCC
